,,,,,,,,,,,,,
,,,,JURNAL VANZARI,,,,,,,,,
,19,Teu redus PPR Ø32x25x32,,500,2.35,,518.18,,98.45,,,,
,,,,,,,,,,,,,
,19,Teu egal PPR Ø40,,100,2.90,,127.89,,24.30,,,,
,,,,,,,,,,,,,
,19,Reductie PPR Ø40/25,,264,0.97,,112.93,,21.46,,,,
,,,,,,,,,,,,,
,19,Reductie PPR Ø32/20,,400,0.63,,111.13,,21.12,,,,
,,,,,,,,,,,,,
,19,"Rac. olandez PPR Ø32x1"" Fe",,560,16.20,,4000.75,,760.14,,,,
,,,,,,,,,,,,,
,19,"Rac. olandez PPR Ø25x3/4"" Fe",,720,11.98,,3803.89,,722.74,,,,
,,,,,,,,,,,,,
,19,"Rac. olandez PPR Ø20x1/2"" Fi",,800,6.76,,2384.93,,453.14,,,,
,,,,,,,,,,,,,
,19,"Racord PPR Ø32x1"" Fi",,2040,9.22,,8294.68,,1575.99,,,,
,,,,,,,,,,,,,
,19,"Racord PPR Ø25x1/2"" Fi",,1020,3.74,,1682.33,,319.64,,,,
,,,,,,,,,,,,,
,19,Mufa PPR Ø40,,33,1.36,,19.79,,3.76,,,,
,,,,,,,,,,,,,
,19,Capac PPR Ø25,,600,0.62,,164.05,,31.17,,,,
,,,,,,,,,,,,,
,19,"Cot perete PPR DS Ø20x1/2"" Fi",,960,11.94,,5054.92,,960.43,,,,
,,,,,,,,,,,,,
,19,Cot PPR  45º Ø20 FI-FE,,1200,0.92,,486.86,,92.50,,,,
,,,,,,,,,,,,,
,19,Cot PPR 90º Ø40,,540,2.00,,476.28,,90.49,,,,
,,,,,,,,,,,,,
,19,Teu redus PPR Ø32x20x32,,300,2.22,,293.71,,55.80,,,,
,,,,,,,,,,,,,
,19,Teu redus PPR Ø25x20x20,,1000,0.88,,388.08,,73.74,,,,
,,,,,,,,,,,,,
,19,Teu egal PPR Ø32,,360,1.64,,260.37,,49.47,,,,
,,,,,,,,,,,,,
,19,"Rac. olandez PPR Ø20x1/2"" Fe",,1200,8.23,,4355.32,,827.51,,,,
,,,,,,,,,,,,,
,19,"Racord PPR Ø25x3/4"" Fi",,2100,4.86,,4500.85,,855.16,,,,
,,,,,,,,,,,,,
,19,Ocolire Ø25 cu mufa scurta,,1050,2.14,,990.93,,188.28,,,,
,,,,,,,,,,,,,
,19,Cot PPR 45º Ø32,,300,1.46,,193.16,,36.70,,,,
,,,,,,,,,,,,,
,19,"Cot cu flansa PPR 20x1/2"" Fi",,2000,3.66,,3228.12,,613.34,,,,
,19,"Racord PPR Ø25x3/4"" Fe",,2100,6.10,,5649.21,,1073.35,,,,
,,,,,,,,,,,,,
,19,Mufa PPR Ø32,,2000,0.84,,740.88,,140.77,,,,
,,,,,,,,,,,,,
,19,Dop filet exterior PPR Ø20,,2100,0.52,,481.57,,91.50,,,,
,,,,,,,,,,,,,
,19,Ocolire Ø20 cu mufa scurta,,2000,1.42,,1252.44,,237.96,,,,
,,,,,,,,,,,,,
,19,Cot PPR 90º  Ø20 FI-FE,,2000,0.64,,564.48,,107.25,,,,
,,,,,,,,,,,,,
,19,"Cot PPR 90º 20x1/2"" Fe",,4000,4.08,,7197.12,,1367.45,,,,
,,,,,,,,,,,,,
,19,Teu egal PPR Ø25,,3000,0.82,,1084.86,,206.12,,,,
,,,,,,,,,,,,,
,19,"Racord PPR Ø20x1/2"" Fi",,5100,3.00,,6747.30,,1281.99,,,,
,,,,,,,,,,,,,
,19,"Cot PPR 90º 20x1/2"" Fi",,5000,3.26,,7188.30,,1365.78,,,,
,,,,,,,,,,,,,
,19,Clema PPR Ø32,,3000,0.42,,555.66,,105.58,,,,
,,,,,,,,,,,,,
,19,Reductie PPR Ø25/20,,4000,0.41,,723.24,,137.42,,,,
,,,,,,,,,,,,,
,19,Teu redus PPR Ø25x20x25,,5000,0.88,,1940.40,,368.68,,,,
,,,,,,,,,,,,,
,19,Cot PPR 90º Ø32,,5100,1.22,,2743.90,,521.34,,,,
,,,,,,,,,,,,,
,19,Cot PPR 45º Ø25,,5100,0.70,,1574.37,,299.13,,,,
,,,,,,,,,,,,,
,19,Clema PPR Ø25,,5600,0.28,,691.49,,131.38,,,,
,,,,,,,,,,,,,
,19,Teu egal PPR Ø20,,8100,0.54,,1928.93,,366.50,,,,
,,,,,,,,,,,,,
,19,Mufa PPR Ø25,,8000,0.42,,1481.76,,281.53,,,,
,,,,,,,,,,,,,
,19,Clema PPR Ø20,,10000,0.22,,970.20,,184.34,,,,
,,,,,,,,,,,,,
,19,"Racord PPR Ø20x1/2"" Fe",,20100,3.58,,31733.48,,6029.36,,,,
,,,,,,,,,,,,,
,19,Mufa PPR Ø20,,15000,0.31,,2050.65,,389.62,,,,
,,,,,,,,,,,,,
,19,Cot PPR 45º Ø20,,15000,0.44,,2910.60,,553.01,,,,
,,,,,,,,,,,,,
,19,Cot PPR 90º Ø25,,20100,0.55,,4875.26,,926.30,,,,
,,,,,,,,,,,,,
,19,Cot PPR 90º Ø20,,30000,0.14,,4200.00,,798.00,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100152,BLACK SEA SUPPLIERS SRL ,,,,,573.12,,108.89,,682.01,,364.80
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,"Cot perete PPR DS Ø20x1/2"" Fi",,96,5.97,,573.12,,108.89,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100153,ILINCA SANICOM SRL ,,,,,2440.20,,463.64,,2903.84,,2088.00
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Sursa 500W/800VA-12VDC,,6,406.70,,2440.20,,463.64,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100154,EXPERT INSTAL GROUP SRL ,,,,,3411.88,,648.26,,4060.14,,2564.44
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø50 PN20 fibra comp.,,96,20.00,,960.00,,182.40,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø63 PN20 fibra comp.,,48,31.15,,747.60,,142.04,,,,
,,,,,,,,,,,,,
,19,"RR - Robinet cu olandez 1""MF",,30,30.32,,654.91,,124.43,,,,
,,,,,,,,,,,,,
,19,Rad. port prosop 500x1200 drep,,10,136.28,,1049.37,,199.38,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100155,ENDER INSTAL SRL ,,,,,2878.96,,547.00,,3425.97,,2156.09
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,"RR - Olandez alama 3/4""",,160,8.47,,948.64,,180.24,,,,
,,,,,,,,,,,,,
,19,"RR - Teu alama 1/2""",,200,4.88,,683.20,,129.81,,,,
,,,,,,,,,,,,,
,19,"RR - Cot alama 1/2"" MF",,250,3.61,,631.75,,120.03,,,,
,,,,,,,,,,,,,
,19,Ocolire  Ø25 cu mufa lunga,,75,3.23,,121.13,,23.01,,,,
,,,,,,,,,,,,,
,19,Ocolire  Ø20 cu mufa lunga,,120,2.20,,132.00,,25.08,,,,
,,,,,,,,,,,,,
,19,Ocolire Ø32 cu mufa scurta,,25,4.78,,59.75,,11.35,,,,
,,,,,,,,,,,,,
,19,Ocolire Ø25 cu mufa scurta,,150,2.14,,160.50,,30.50,,,,
,,,,,,,,,,,,,
,19,Ocolire Ø20 cu mufa scurta,,200,1.42,,142.00,,26.98,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100156,ROYAL N SRL ,,,,,1435.04,,272.66,,1707.70,,928.76
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Rad. port prosop 450x800 curb,,5,112.49,,421.86,,80.15,,,,
,,,,,,,,,,,,,
,19,R.R. - Robinet coltar 1/2-3/8,,10,8.50,,61.20,,11.63,,,,
,,,,,,,,,,,,,
,19,R.R. - Robinet coltar 1/2-1/2,,35,8.72,,219.74,,41.75,,,,
,,,,,,,,,,,,,
,19,"RR - Robinet golire 1/2""",,100,10.17,,732.24,,139.13,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100157,STEDO EUROEXPERT INSTAL SRL ,,,,,795.39,,151.12,,946.51,,635.18
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Filtru T PPR Ø32 i-i,,2,23.76,,23.76,,4.51,,,,
,,,,,,,,,,,,,
,19,Filtru T PPR Ø25 i-i,,6,11.04,,33.12,,6.29,,,,
,,,,,,,,,,,,,
,19,Filtru T PPR Ø20 i-i,,6,8.07,,24.21,,4.60,,,,
,,,,,,,,,,,,,
,19,Cot PPR redus 90º Ø25/20,,10,1.32,,6.60,,1.25,,,,
,19,Bac sudura PPR Ø25,,4,18.70,,37.40,,7.11,,,,
,,,,,,,,,,,,,
,19,Bac sudura PPR Ø20,,6,17.38,,52.14,,9.91,,,,
,,,,,,,,,,,,,
,19,"RR - Robinet cu olandez 1""MF",,2,30.32,,44.27,,8.41,,,,
,,,,,,,,,,,,,
,19,"RR - Robinet cu olandez 3/4""MF",,10,18.22,,133.01,,25.27,,,,
,,,,,,,,,,,,,
,19,"RR - Robinet cu olandez 1/2""MF",,20,12.88,,188.05,,35.73,,,,
,,,,,,,,,,,,,
,19,"R.R. - SET Rob. tur-retur 1/2""",,15,23.09,,252.84,,48.04,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100158,LEROY MERLIN ROMANIA SRL ,,,,,92.80,,17.63,,110.43,,76.60
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Rad. port prosop 500/1000 curb,,1,92.80,,92.80,,17.63,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100159,LEROY MERLIN ROMANIA SRL ,,,,,7158.52,,1360.12,,8518.64,,5524.00
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Dunatechnik Solidmaster-F 7,,1,3312.77,,3312.77,,629.43,,,,
,,,,,,,,,,,,,
,19,SYLBER STYLE BASIC 29 S + KIT,,1,2255.68,,2255.68,,428.58,,,,
,,,,,,,,,,,,,
,19,Pompa PS 25-6 G 130,,4,156.93,,627.72,,119.27,,,,
,,,,,,,,,,,,,
,19,Rad. port prosop 600/800 drept,,5,83.11,,415.55,,78.95,,,,
,,,,,,,,,,,,,
,19,Rad. port prosop 500/1500 drep,,5,109.36,,546.80,,103.89,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100160,LEROY MERLIN ROMANIA SRL ,,,,,2335.21,,443.69,,2778.90,,1786.01
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Pompa PS 25-6 G 130,,4,156.93,,627.72,,119.27,,,,
,,,,,,,,,,,,,
,19,Rad. port prosop 600/1500 drep,,5,119.41,,597.05,,113.44,,,,
,,,,,,,,,,,,,
,19,Rad. port prosop 500/1500 drep,,5,109.36,,546.80,,103.89,,,,
,,,,,,,,,,,,,
,19,Rad. port prosop 500/1200 drep,,6,93.94,,563.64,,107.09,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100161,PROINSTALATII SRL ,,,,,1006.17,,191.17,,1197.34,,687.06
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Cot PPR Ø20 45º MF - GRI,,500,0.92,,239.20,,45.45,,,,
,,,,,,,,,,,,,
,19,Cot perete DS PPR Ø20x1/2  GRI,,19,11.94,,117.97,,22.41,,,,
,,,,,,,,,,,,,
,19,"Semiolandez PPR Ø20x1/2"" - GRI",,50,7.62,,198.12,,37.64,,,,
,,,,,,,,,,,,,
,19,Rad. port prosop 600x1200 drep,,4,146.39,,450.88,,85.67,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100162,LEROY MERLIN ROMANIA SRL ,,,,,21595.33,,4103.11,,25698.44,,15121.70
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x2000 HOFMANN,,15,327.05,,4905.75,,932.09,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1600 HOFMANN,,17,271.96,,4623.32,,878.43,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1200 HOFMANN,,34,197.69,,6721.46,,1277.08,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1000 HOFMANN,,34,157.20,,5344.80,,1015.51,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100163,GERANIMO SRL ,,,,,4391.10,,834.31,,5225.41,,3985.92
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø32 PN25 aluminiu,,180,5.60,,1007.10,,191.35,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø20 PN25 aluminiu,,1800,1.88,,3384.00,,642.96,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100164,LEROY MERLIN ROMANIA SRL ,,,,,17230.52,,3273.80,,20504.32,,12259.44
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1600 HOFMANN,,17,266.63,,4532.71,,861.21,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1200 HOFMANN,,17,193.81,,3294.77,,626.01,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1000 HOFMANN,,34,154.12,,5240.08,,995.62,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x800 HOFMANN,,17,134.77,,2291.09,,435.31,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x600 HOFMANN,,17,110.11,,1871.87,,355.66,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100165,LEROY MERLIN ROMANIA SRL ,,,,,358.03,,68.03,,426.06,,162.18
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Radiator 22x400x2000 HOFMANN,,1,358.03,,358.03,,68.03,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100166,HARVIS IMPEX SRL ,,,,,6127.32,,1164.19,,7291.51,,4784.43
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Mufa redusa Ø32/25,,8,0.99,,3.96,,0.75,,,,
,,,,,,,,,,,,,
,19,Pompa RS 25/6G 180,,1,186.87,,149.50,,28.40,,,,
,,,,,,,,,,,,,
,19,Pompa RS 32/8G 180,,2,330.00,,660.00,,125.40,,,,
,,,,,,,,,,,,,
,19,Filtru Y PPR Ø25 i-i,,30,13.07,,196.05,,37.25,,,,
,,,,,,,,,,,,,
,19,Mufa PPR Ø50,,20,3.70,,37.00,,7.03,,,,
,,,,,,,,,,,,,
,19,Teu redus PPR Ø50x40x50,,4,7.80,,15.60,,2.96,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø40 PN25 aluminiu,,40,16.22,,324.40,,61.64,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø50 PN25 aluminiu,,48,27.31,,655.44,,124.53,,,,
,,,,,,,,,,,,,
,19,"Cot cu flansa PPR 20x1/2"" Fi",,200,3.66,,366.00,,69.54,,,,
,,,,,,,,,,,,,
,19,Clema PPR Ø32,,750,0.42,,157.50,,29.93,,,,
,19,Robinet sferic PPR Ø25,,45,15.35,,345.38,,65.62,,,,
,,,,,,,,,,,,,
,19,Cot PPR 90º Ø25,,300,0.55,,82.50,,15.68,,,,
,,,,,,,,,,,,,
,19,"Cot PPR 90º 20x1/2"" Fi",,200,3.26,,326.00,,61.94,,,,
,,,,,,,,,,,,,
,19,"Cot PPR 90º 20x1/2"" Fe",,200,4.08,,408.00,,77.52,,,,
,,,,,,,,,,,,,
,19,"Racord PPR Ø20x1/2"" Fe",,600,3.58,,1074.00,,204.06,,,,
,,,,,,,,,,,,,
,19,Cot PPR 90º Ø20,,1000,0.30,,150.00,,28.50,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø20 PN25 aluminiu,,600,3.92,,1176.00,,223.44,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100167,KAZINST GRUP SRL ,,,,,3221.77,,612.14,,3833.91,,2641.25
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø90 PN20 fibra comp.,,96,76.10,,3221.77,,612.14,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100168,LEROY MERLIN ROMANIA SRL ,,,,,-17230.52,,-3273.80,,-20504.32,,-12219.02
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1600 HOFMANN,,-17,266.63,,-4532.71,,-861.21,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1200 HOFMANN,,-17,193.81,,-3294.77,,-626.01,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1000 HOFMANN,,-34,154.12,,-5240.08,,-995.62,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x800 HOFMANN,,-17,134.77,,-2291.09,,-435.31,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x600 HOFMANN,,-17,110.11,,-1871.87,,-355.66,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100169,LEROY MERLIN ROMANIA SRL ,,,,,16960.98,,3222.59,,20183.57,,12058.02
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1600 HOFMANN,,17,266.63,,4532.71,,861.21,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1200 HOFMANN,,17,193.81,,3294.77,,626.01,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1000 HOFMANN,,34,154.12,,5240.08,,995.62,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x800 HOFMANN,,15,134.77,,2021.55,,384.09,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x600 HOFMANN,,17,110.11,,1871.87,,355.66,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100170,LEROY MERLIN ROMANIA SRL ,,,,,11036.95,,2097.02,,13133.97,,7815.56
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1200 HOFMANN,,34,193.81,,6589.54,,1252.01,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x800 HOFMANN,,33,134.77,,4447.41,,845.01,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100171,VELGALA SRL ,,,,,2379.38,,452.08,,2831.47,,1911.11
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø32 PN25 aluminiu,,120,11.40,,684.00,,129.96,,,,
,,,,,,,,,,,,,
,19,"RR - Cot alama 1/2"" MF",,20,3.61,,51.98,,9.88,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø20 PN20 fibra comp.,,120,3.10,,186.00,,35.34,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø20 PN25 aluminiu,,360,3.92,,705.60,,134.06,,,,
,,,,,,,,,,,,,
,19,Clema dubla PPR Ø32,,48,0.80,,19.20,,3.65,,,,
,,,,,,,,,,,,,
,19,"Racord PPR Ø32x1"" Fi",,60,9.22,,276.60,,52.55,,,,
,,,,,,,,,,,,,
,19,"Cot PPR 90º 20x1/2"" Fi",,50,3.26,,81.50,,15.49,,,,
,,,,,,,,,,,,,
,19,"Cot PPR 90º 20x1/2"" Fe",,100,4.08,,204.00,,38.76,,,,
,,,,,,,,,,,,,
,19,Teu redus PPR Ø25x20x25,,50,0.88,,22.00,,4.18,,,,
,,,,,,,,,,,,,
,19,Cot PPR 90º Ø25,,100,0.55,,27.50,,5.23,,,,
,,,,,,,,,,,,,
,19,Teu egal PPR Ø20,,200,0.54,,54.00,,10.26,,,,
,,,,,,,,,,,,,
,19,Cot PPR 45º Ø20,,100,0.44,,22.00,,4.18,,,,
,,,,,,,,,,,,,
,19,Cot PPR 90º Ø20,,300,0.30,,45.00,,8.55,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100172,ELECTRO-FLUX SRL ,,,,,38181.57,,7254.50,,45436.07,,32084.21
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x2000 HOFMANN,,15,273.61,,4104.15,,779.79,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1800 HOFMANN,,30,239.61,,7188.30,,1365.78,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1600 HOFMANN,,60,216.44,,12986.40,,2467.42,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1400 HOFMANN,,18,187.93,,3382.74,,642.72,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1200 HOFMANN,,18,161.20,,2901.60,,551.30,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x1000 HOFMANN,,36,134.98,,4859.28,,923.26,,,,
,,,,,,,,,,,,,
,19,Radiator 22x600x600 HOFMANN,,30,91.97,,2759.10,,524.23,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100173,BRICO NAVODARI SRL ,,,,,9365.27,,1779.40,,11144.67,,7402.20
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø20 PN20 fibra comp.,,600,3.10,,883.50,,167.87,,,,
,,,,,,,,,,,,,
,19,"Racord PPR Ø25x3/4"" Fe",,100,6.10,,289.75,,55.05,,,,
,,,,,,,,,,,,,
,19,Teu redus PPR Ø25x20x20,,500,0.88,,209.00,,39.71,,,,
,,,,,,,,,,,,,
,19,Reductie PPR Ø25/20,,800,0.41,,155.80,,29.60,,,,
,19,Mufa PPR Ø25,,400,0.42,,79.80,,15.16,,,,
,,,,,,,,,,,,,
,19,Teu redus PPR Ø25x20x25,,800,0.88,,334.40,,63.54,,,,
,,,,,,,,,,,,,
,19,Ocolire Ø25 cu mufa scurta,,450,2.14,,457.43,,86.91,,,,
,,,,,,,,,,,,,
,19,Teu egal PPR Ø25,,800,0.82,,311.60,,59.20,,,,
,,,,,,,,,,,,,
,19,Cot PPR 45º Ø25,,1200,0.70,,399.00,,75.81,,,,
,,,,,,,,,,,,,
,19,Cot PPR 90º Ø25,,3000,0.55,,783.75,,148.91,,,,
,,,,,,,,,,,,,
,19,"Cot PPR 90º 20x1/2"" Fi",,1000,3.26,,1548.50,,294.22,,,,
,,,,,,,,,,,,,
,19,"Cot perete PPR DS Ø20x1/2"" Fi",,144,11.94,,816.70,,155.17,,,,
,,,,,,,,,,,,,
,19,Mufa PPR Ø20,,600,0.31,,88.35,,16.79,,,,
,,,,,,,,,,,,,
,19,Ocolire Ø20 cu mufa scurta,,200,1.42,,134.90,,25.63,,,,
,,,,,,,,,,,,,
,19,Teu egal PPR Ø20,,300,0.54,,76.95,,14.62,,,,
,,,,,,,,,,,,,
,19,Cot PPR 45º Ø20,,600,0.44,,125.40,,23.83,,,,
,,,,,,,,,,,,,
,19,Cot PPR 90º Ø20,,500,0.30,,71.25,,13.54,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø25 PN20 fibra comp.,,1200,4.56,,2599.20,,493.85,,,,
,,,,,,,,,,,,,
18-Jan-2018,FA120180100174,MAGDOLNA IMPEX SRL ,,,,,15668.92,,2977.09,,18646.01,,13932.84
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø32 PN25 aluminiu,,600,11.40,,3249.00,,617.31,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø25 PN25 aluminiu,,3040,6.28,,9068.32,,1722.98,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø20 PN25 aluminiu,,1800,3.92,,3351.60,,636.80,,,,
,,,,,,,,,,,,,
19-Jan-2018,FA120180100175,DUMI SERV SRL ,,,,,2633.99,,500.46,,3134.45,,2017.55
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Teu redus PPR Ø25x20x25,,50,0.88,,21.34,,4.05,,,,
,,,,,,,,,,,,,
,19,Teu redus PPR Ø25x20x20,,50,0.88,,21.34,,4.05,,,,
,,,,,,,,,,,,,
,19,Teu egal PPR Ø25,,50,0.82,,19.89,,3.78,,,,
,,,,,,,,,,,,,
,19,Teu egal PPR Ø20,,100,0.54,,26.19,,4.98,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø25 PN20 fibra comp.,,240,4.56,,530.78,,100.85,,,,
,,,,,,,,,,,,,
,19,Teava PPR Ø20 PN20 fibra comp.,,480,3.10,,721.68,,137.12,,,,
,,,,,,,,,,,,,
,19,"Semiolandez PPR Ø20x1/2""",,50,7.62,,184.79,,35.11,,,,
,,,,,,,,,,,,,
,19,Robinet sferic PPR Ø32,,8,25.75,,99.91,,18.98,,,,
,,,,,,,,,,,,,
,19,Robinet sferic PPR Ø25,,10,15.35,,74.45,,14.15,,,,
,,,,,,,,,,,,,
,19,Robinet sferic PPR Ø20,,10,11.02,,53.45,,10.15,,,,
,,,,,,,,,,,,,
,19,Reductie PPR Ø32/20,,25,0.63,,7.64,,1.45,,,,
,,,,,,,,,,,,,
,19,Reductie PPR Ø25/20,,200,0.41,,39.77,,7.56,,,,
,,,,,,,,,,,,,
,19,"Rac. olandez PPR Ø32x1"" Fi",,10,14.40,,69.84,,13.27,,,,
,,,,,,,,,,,,,
,19,"Rac. olandez PPR Ø25x3/4"" Fi",,10,10.26,,49.76,,9.45,,,,
,,,,,,,,,,,,,
,19,"Rac. olandez PPR Ø20x1/2"" Fe",,10,8.23,,39.92,,7.58,,,,
,,,,,,,,,,,,,
,19,Piesa derivatie PPR Ø25,,20,2.31,,22.41,,4.26,,,,
,,,,,,,,,,,,,
,19,"Racord PPR Ø25x3/4"" Fi",,10,4.86,,23.57,,4.48,,,,
,,,,,,,,,,,,,
,19,"Racord PPR Ø25x1/2"" Fe",,31,4.90,,73.67,,14.00,,,,
,,,,,,,,,,,,,
,19,"Racord PPR Ø20x1/2"" Fe",,50,3.58,,86.82,,16.49,,,,
,,,,,,,,,,,,,
,19,Capac PPR Ø25,,100,0.62,,30.07,,5.71,,,,
,,,,,,,,,,,,,
,19,Capac PPR Ø20,,51,0.46,,11.38,,2.16,,,,
,,,,,,,,,,,,,
,19,Dop filet exterior PPR Ø20,,150,0.52,,37.83,,7.19,,,,
,,,,,,,,,,,,,
,19,"Cot PPR 90º 20x1/2"" Fi",,50,3.26,,79.06,,15.02,,,,
,,,,,,,,,,,,,
,19,"Cot PPR 90º 20x1/2"" Fe",,50,4.08,,98.94,,18.80,,,,
,,,,,,,,,,,,,
,19,"Cot cu flansa PPR 20x1/2"" Fi",,50,3.66,,88.76,,16.86,,,,
,,,,,,,,,,,,,
,19,Cot PPR 90º Ø40,,10,2.00,,9.70,,1.84,,,,
,,,,,,,,,,,,,
,19,Cot PPR 90º Ø25,,100,0.55,,26.68,,5.07,,,,
,,,,,,,,,,,,,
,19,Cot PPR 45º Ø25,,100,0.70,,33.95,,6.45,,,,
,,,,,,,,,,,,,
,19,Cot PPR 90º Ø20,,200,0.30,,29.10,,5.53,,,,
,,,,,,,,,,,,,
,19,Cot PPR 45º Ø20,,100,0.44,,21.34,,4.05,,,,
,,,,,,,,,,,,,
19-Jan-2018,FA120180100176,UCROM-94 IMPEX SRL ,,,,,591.85,,112.45,,704.30,,452.00
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,"Cot PPR 90º 25x1/2"" Fe",,100,5.42,,257.45,,48.92,,,,
,19,"Cot PPR 90º 25x3/4"" Fe",,100,7.04,,334.40,,63.54,,,,
,,,,,,,,,,,,,
19-Jan-2018,FA120180100177,BADUC SA ,,,,,1161.52,,220.69,,1382.21,,744.66
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19,Trusa sudura PPR Ø20-40 CM-06,,3,277.20,,474.01,,90.06,,,,
,,,,,,,,,,,,,
,19,Mufa PPR Ø50,,20,3.70,,42.18,,8.01,,,,
,,,,,,,,,,,,,
,19,Robinet sferic PPR Ø25,,10,15.35,,87.50,,16.62,,,,
,,,,,,,,,,,,,
,19,"Cot PPR 90º 20x1/2"" Fe",,100,4.08,,232.56,,44.19,,,,
,,,,,,,,,,,,,
,19,RR - Niplu redus alama 3/4-1,,20,4.03,,60.45,,11.49,,,,
,,,,,,,,,,,,,
,19,"RR - Niplu alama 3/4""",,50,2.80,,105.00,,19.95,,,,
,,,,,,,,,,,,,
